market_code,market_name,region,position,popularity,track_id,track_name,track_href,duration_ms,explicit,artist_id,artist_name,artist_followers,artist_popularity,artist_genres,album_id,album_name,album_type,release_date,total_tracks_in_album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,collection_date,collection_time
CA,Canadá,OTROS,44,90,2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6,240400,False,77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood,18316469,86,"modern alternative rock,modern rock,pop",4xkM0BwLM9H2IUcbYzpcBI,I Love You.,album,2013-04-22,11,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,4,2024-10-31,09:16:08
CA,Canadá,OTROS,45,83,6GG4yyk3UATdBfTHVgI8PB,Ain't No Love In Oklahoma (From Twisters: The Album),https://open.spotify.com/track/6GG4yyk3UATdBfTHVgI8PB,210950,False,718COspgdWOnwOFpJHRZHS,Luke Combs,11616325,87,"contemporary country,country",7x1eLsPizad7dHnqCGQODx,Ain't No Love In Oklahoma (From Twisters: The Album),single,2024-05-16,1,0.487,0.658,5,-9.973,1,0.0296,0.00877,0.00777,0.1,0.282,142.18,4,2024-10-31,09:16:09
CA,Canadá,OTROS,46,89,4xdBrk0nFZaP54vvZj0yx7,HOT TO GO!,https://open.spotify.com/track/4xdBrk0nFZaP54vvZj0yx7,184841,False,7GlBOeep6PqTfFi59PTUUN,Chappell Roan,3686982,89,indie pop,0EiI8ylL0FmWWpgHVTsZjZ,The Rise and Fall of a Midwest Princess,album,2023-09-22,14,0.742,0.757,6,-4.981,1,0.0421,0.0187,0.0,0.305,0.957,139.982,4,2024-10-31,09:16:10
CA,Canadá,OTROS,47,88,1XBYiRV30ykHw5f4wm6qEn,NIGHTS LIKE THIS,https://open.spotify.com/track/1XBYiRV30ykHw5f4wm6qEn,86983,False,2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,5786707,85,australian hip hop,63IolVUykZCHMlu2zu9jHS,THE FIRST TIME,album,2023-11-10,20,0.482,0.757,6,-4.586,1,0.0355,0.0137,0.0016,0.143,0.12,142.579,4,2024-10-31,09:16:11
CA,Canadá,OTROS,48,87,51eSHglvG1RJXtL3qI5trr,Slow It Down,https://open.spotify.com/track/51eSHglvG1RJXtL3qI5trr,161831,False,22wbnEMDvgVIAGdFeek6ET,Benson Boone,3815769,86,singer-songwriter pop,168CdR21lfn0TTyw1Pkdcm,Fireworks & Rollerblades,album,2024-04-05,15,0.432,0.583,8,-4.682,1,0.0687,0.174,0.0,0.0933,0.544,181.489,4,2024-10-31,09:16:12
CA,Canadá,OTROS,49,84,7fveJ3pk1eSfxBdVkzdXZ0,Cowgirls (feat. ERNEST),https://open.spotify.com/track/7fveJ3pk1eSfxBdVkzdXZ0,181621,False,4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,10987568,91,contemporary country,6i7mF7whyRJuLJ4ogbH2wh,One Thing At A Time,album,2023-03-03,36,0.621,0.779,8,-3.777,1,0.0361,0.216,8.62e-06,0.165,0.399,172.037,4,2024-10-31,09:16:12
CA,Canadá,OTROS,50,84,2uXlHCUbq9OMUwx3hrk06o,Riptide,https://open.spotify.com/track/2uXlHCUbq9OMUwx3hrk06o,204280,False,10exVja0key0uqUkk6LJRT,Vance Joy,3186979,78,"folk-pop,modern rock",2biVG6BYnVVSwLYd1OjbPT,Dream Your Life Away (Deluxe Edition),album,2014-08-05,20,0.483,0.731,1,-6.696,1,0.0381,0.436,0.0,0.151,0.484,101.654,4,2024-10-31,09:16:13
AU,Australia,OTROS,1,83,1QoyuMHNBe7lg3YW4Qtll4,St. Chroma (feat. Daniel Caesar),https://open.spotify.com/track/1QoyuMHNBe7lg3YW4Qtll4,197019,True,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",17261006,92,"hip hop,rap",0U28P0QVB1QRxpqp5IHOlH,CHROMAKOPIA,album,2024-10-28,14,0.576,0.884,0,-5.058,1,0.555,0.357,0.0,0.368,0.373,150.45,4,2024-10-31,09:16:14
AU,Australia,OTROS,2,95,5vNRhkKd0yEAg8suGBpjeY,APT.,https://open.spotify.com/track/5vNRhkKd0yEAg8suGBpjeY,169917,False,3eVa5w3URK5duf6eyVDbu9,ROSÉ,7632823,82,k-pop,2IYQwwgxgOIn7t3iF6ufFD,APT.,single,2024-10-18,1,0.777,0.783,0,-4.477,0,0.26,0.0283,0.0,0.355,0.939,149.027,4,2024-10-31,09:16:15
AU,Australia,OTROS,3,81,0VaeksJaXy5R1nvcTMh3Xk,"Darling, I (feat. Teezo Touchdown)",https://open.spotify.com/track/0VaeksJaXy5R1nvcTMh3Xk,253834,True,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",17261006,92,"hip hop,rap",0U28P0QVB1QRxpqp5IHOlH,CHROMAKOPIA,album,2024-10-28,14,0.373,0.818,3,-3.19,0,0.102,0.36,0.0,0.434,0.361,97.571,4,2024-10-31,09:16:16
AU,Australia,OTROS,4,80,1YdtGoSYDvVQKoUqSDXX41,Noid,https://open.spotify.com/track/1YdtGoSYDvVQKoUqSDXX41,284363,True,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",17261006,92,"hip hop,rap",0U28P0QVB1QRxpqp5IHOlH,CHROMAKOPIA,album,2024-10-28,14,0.38,0.784,1,-6.004,1,0.299,0.523,0.000139,0.494,0.418,82.318,4,2024-10-31,09:16:17
AU,Australia,OTROS,5,81,5RePVWy39tLpHH0WwXgBsK,Rah Tah Tah,https://open.spotify.com/track/5RePVWy39tLpHH0WwXgBsK,165412,True,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",17261006,92,"hip hop,rap",0U28P0QVB1QRxpqp5IHOlH,CHROMAKOPIA,album,2024-10-28,14,0.661,0.878,1,-4.099,1,0.31,0.00289,0.0,0.381,0.514,82.557,4,2024-10-31,09:16:18
AU,Australia,OTROS,6,94,5G2f63n7IPVPPjfNIGih7Q,Taste,https://open.spotify.com/track/5G2f63n7IPVPPjfNIGih7Q,157279,False,74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,14260468,95,pop,3iPSVi54hsacKKl1xIR2eH,Short n' Sweet,album,2024-08-23,12,0.674,0.907,3,-4.086,1,0.064,0.101,0.0,0.297,0.721,112.964,4,2024-10-31,09:16:19
AU,Australia,OTROS,7,100,2plbrEY59IikOBgBGLjaoe,Die With A Smile,https://open.spotify.com/track/2plbrEY59IikOBgBGLjaoe,251667,False,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,32416547,92,"art pop,dance pop,pop",10FLjwfpbxLmW8c25Xyc2N,Die With A Smile,single,2024-08-16,1,0.521,0.592,6,-7.777,0,0.0304,0.308,0.0,0.122,0.535,157.969,3,2024-10-31,09:16:19
AU,Australia,OTROS,8,80,3tFed7YsjGnIfxeLEQwx3R,"Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)",https://open.spotify.com/track/3tFed7YsjGnIfxeLEQwx3R,255915,True,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",17261006,92,"hip hop,rap",0U28P0QVB1QRxpqp5IHOlH,CHROMAKOPIA,album,2024-10-28,14,0.505,0.812,1,-3.986,1,0.461,0.285,0.0,0.444,0.664,80.09,4,2024-10-31,09:16:20
AU,Australia,OTROS,9,97,6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,https://open.spotify.com/track/6dOtVTDdiauQNBQEDOtlAB,210373,False,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,101433183,96,"art pop,pop",7aJuG4TFXa2hmE4z1yxc3n,HIT ME HARD AND SOFT,album,2024-05-17,10,0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4,2024-10-31,09:16:21
AU,Australia,OTROS,10,85,7ne4VBA60CxGM75vw0EYad,That’s So True,https://open.spotify.com/track/7ne4VBA60CxGM75vw0EYad,166300,True,4tuJ0bMpJh08umKkEXKUI5,Gracie Abrams,2864071,88,alt z,0hBRqPYPXhr1RkTDG3n4Mk,The Secret of Us (Deluxe),album,2024-10-18,20,0.554,0.808,1,-4.169,1,0.0368,0.214,0.0,0.159,0.372,108.548,4,2024-10-31,09:16:22
AU,Australia,OTROS,11,91,2262bWmqomIaJXwCRHr13j,Sailor Song,https://open.spotify.com/track/2262bWmqomIaJXwCRHr13j,211978,False,1iCnM8foFssWlPRLfAbIwo,Gigi Perez,424458,80,bedroom pop,68CN2LzY8MoxO2udy2C22e,Sailor Song,single,2024-07-26,1,0.494,0.413,11,-10.432,1,0.0254,0.682,6.72e-05,0.193,0.273,94.938,4,2024-10-31,09:16:22
AU,Australia,OTROS,12,79,3Umj02ZNl4d356pS1D38mn,Hey Jane,https://open.spotify.com/track/3Umj02ZNl4d356pS1D38mn,240742,True,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",17261006,92,"hip hop,rap",0U28P0QVB1QRxpqp5IHOlH,CHROMAKOPIA,album,2024-10-28,14,0.495,0.784,10,-7.027,0,0.42,0.555,0.0,0.621,0.669,94.563,4,2024-10-31,09:16:23
AU,Australia,OTROS,13,79,2aYHxnMF2umAavtgBvmkY1,Thought I Was Dead (feat. ScHoolboy Q & Santigold),https://open.spotify.com/track/2aYHxnMF2umAavtgBvmkY1,207272,True,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",17261006,92,"hip hop,rap",0U28P0QVB1QRxpqp5IHOlH,CHROMAKOPIA,album,2024-10-28,14,0.77,0.859,10,-3.382,0,0.275,0.362,0.0,0.673,0.64,129.77,4,2024-10-31,09:16:24
AU,Australia,OTROS,14,85,5fZJQrFKWQLb7FpJXZ1g7K,A Bar Song (Tipsy),https://open.spotify.com/track/5fZJQrFKWQLb7FpJXZ1g7K,171291,True,3y2cIKLjiOlp1Np37WiUdH,Shaboozey,744170,80,"modern country pop,pop rap",0DLvFVIfwt3OHdK9kGeEM3,"Where I've Been, Isn't Where I'm Going",album,2024-05-31,12,0.722,0.706,9,-4.857,1,0.0292,0.072,0.0,0.067,0.599,80.969,4,2024-10-31,09:16:25
AU,Australia,OTROS,15,88,2HRqTpkrJO5ggZyyK6NPWz,Espresso,https://open.spotify.com/track/2HRqTpkrJO5ggZyyK6NPWz,175459,True,74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,14260468,95,pop,3iPSVi54hsacKKl1xIR2eH,Short n' Sweet,album,2024-08-23,12,0.699,0.776,0,-5.282,1,0.0293,0.131,5.36e-06,0.205,0.708,103.963,4,2024-10-31,09:16:26
AU,Australia,OTROS,16,78,4BSR9I4ExlCJdXJo2GpBD5,Take Your Mask Off (feat. Daniel Caesar & LaToiya Williams),https://open.spotify.com/track/4BSR9I4ExlCJdXJo2GpBD5,253909,True,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",17261006,92,"hip hop,rap",0U28P0QVB1QRxpqp5IHOlH,CHROMAKOPIA,album,2024-10-28,14,0.503,0.658,6,-5.823,0,0.154,0.46,0.0,0.382,0.515,121.784,5,2024-10-31,09:16:27
AU,Australia,OTROS,17,78,6ie0uyyvOKTTuIFBMPiNIl,Judge Judy,https://open.spotify.com/track/6ie0uyyvOKTTuIFBMPiNIl,269622,True,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",17261006,92,"hip hop,rap",0U28P0QVB1QRxpqp5IHOlH,CHROMAKOPIA,album,2024-10-28,14,0.622,0.661,1,-5.906,1,0.0826,0.297,0.000135,0.165,0.362,76.331,4,2024-10-31,09:16:27
AU,Australia,OTROS,18,89,3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,https://open.spotify.com/track/3xkHsmpQCBMytMJNiDf3Ii,180304,False,22wbnEMDvgVIAGdFeek6ET,Benson Boone,3815769,86,singer-songwriter pop,168CdR21lfn0TTyw1Pkdcm,Fireworks & Rollerblades,album,2024-04-05,15,0.472,0.471,10,-5.692,1,0.0603,0.151,0.0,0.14,0.219,105.029,3,2024-10-31,09:16:28
AU,Australia,OTROS,19,94,0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",https://open.spotify.com/track/0WbMK4wrZ1wFSty9F7FCgu,218423,False,7GlBOeep6PqTfFi59PTUUN,Chappell Roan,3686982,89,indie pop,1WAjjRMfZjEXtB0lQrAw6Q,"Good Luck, Babe!",single,2024-04-05,1,0.7,0.582,11,-5.96,0,0.0356,0.0502,0.0,0.0881,0.785,116.712,4,2024-10-31,09:16:29
AU,Australia,OTROS,20,85,5IZXB5IKAD2qlvTPJYDCFB,I Had Some Help (Feat. Morgan Wallen),https://open.spotify.com/track/5IZXB5IKAD2qlvTPJYDCFB,178205,True,246dkjvS1zLTtiykXe5h60,Post Malone,45667234,91,"dfw rap,melodic rap,pop,rap",4BbsHmXEghoPPevQjPnHXx,F-1 Trillion,album,2024-08-15,18,0.644,0.874,0,-4.723,1,0.0265,0.0113,0.0,0.227,0.753,128.017,4,2024-10-31,09:16:30
AU,Australia,OTROS,21,78,3GdwjAsCsoE79ObhsJFyYb,I Killed You,https://open.spotify.com/track/3GdwjAsCsoE79ObhsJFyYb,168420,True,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",17261006,92,"hip hop,rap",0U28P0QVB1QRxpqp5IHOlH,CHROMAKOPIA,album,2024-10-28,14,0.749,0.896,2,-4.909,1,0.219,0.356,0.00075,0.267,0.447,97.121,4,2024-10-31,09:16:31
AU,Australia,OTROS,22,92,1Es7AUAhQvapIcoh3qMKDL,Timeless (with Playboi Carti),https://open.spotify.com/track/1Es7AUAhQvapIcoh3qMKDL,256000,True,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,93543802,96,"canadian contemporary r&b,canadian pop,pop",2IRxVVqbSbqHJo8Zx50LYn,Timeless,single,2024-09-27,1,0.769,0.722,11,-5.485,0,0.0507,0.0584,2.56e-06,0.111,0.57,119.973,4,2024-10-31,09:16:31
AU,Australia,OTROS,23,77,6jbYpRPTEFl1HFKHk1IC0m,Like Him (feat. Lola Young),https://open.spotify.com/track/6jbYpRPTEFl1HFKHk1IC0m,278014,True,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",17261006,92,"hip hop,rap",0U28P0QVB1QRxpqp5IHOlH,CHROMAKOPIA,album,2024-10-28,14,0.392,0.555,4,-6.707,0,0.039,0.287,0.000253,0.13,0.191,96.063,3,2024-10-31,09:16:32
AU,Australia,OTROS,24,77,3yw3m8wgRB4ptDyAvtdhq5,Tomorrow,https://open.spotify.com/track/3yw3m8wgRB4ptDyAvtdhq5,182326,True,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",17261006,92,"hip hop,rap",0U28P0QVB1QRxpqp5IHOlH,CHROMAKOPIA,album,2024-10-28,14,0.463,0.541,1,-6.594,1,0.0385,0.811,6.61e-05,0.125,0.307,95.827,4,2024-10-31,09:16:33
AU,Australia,OTROS,25,90,51rfRCiUSvxXlCSCfIztBy,"I Love You, I'm Sorry",https://open.spotify.com/track/51rfRCiUSvxXlCSCfIztBy,157146,True,4tuJ0bMpJh08umKkEXKUI5,Gracie Abrams,2864071,88,alt z,56bdWeO40o3WfAD2Lja4dl,The Secret of Us,album,2024-06-21,13,0.53,0.406,10,-7.507,1,0.033,0.656,0.0,0.133,0.338,115.94,3,2024-10-31,09:16:34
AU,Australia,OTROS,26,76,35D1RA5uVFVhMc1qX80TaQ,Balloon (feat. Doechii),https://open.spotify.com/track/35D1RA5uVFVhMc1qX80TaQ,154261,True,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",17261006,92,"hip hop,rap",0U28P0QVB1QRxpqp5IHOlH,CHROMAKOPIA,album,2024-10-28,14,0.437,0.868,6,-3.03,1,0.112,0.731,0.0,0.234,0.475,111.774,4,2024-10-31,09:16:35
AU,Australia,OTROS,27,88,2uqYupMHANxnwgeiXTZXzd,Austin (Boots Stop Workin'),https://open.spotify.com/track/2uqYupMHANxnwgeiXTZXzd,171782,True,7Ez6lTtSMjMf2YSYpukP1I,Dasha,244156,75,,40HsqPqeSR9Xe3IyAJWr6e,What Happens Now?,album,2024-02-16,8,0.756,0.672,0,-6.743,1,0.0522,0.464,3.37e-06,0.108,0.739,114.935,4,2024-10-31,09:16:35
AU,Australia,OTROS,28,88,6MzofobZt2dm0Kf1hTThFz,Diet Pepsi,https://open.spotify.com/track/6MzofobZt2dm0Kf1hTThFz,169697,False,4gvjmrtzydbMpyJaXUtwvP,Addison Rae,446556,76,social media pop,0XA403JTounqFh2owquBXu,Diet Pepsi,single,2024-08-09,1,0.669,0.561,10,-6.538,1,0.0411,0.495,0.00962,0.0954,0.841,150.069,4,2024-10-31,09:16:36
AU,Australia,OTROS,29,87,2tHwzyyOLoWSFqYNjeVMzj,Please Please Please,https://open.spotify.com/track/2tHwzyyOLoWSFqYNjeVMzj,186365,True,74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,14260468,95,pop,3iPSVi54hsacKKl1xIR2eH,Short n' Sweet,album,2024-08-23,12,0.675,0.586,9,-6.086,1,0.0531,0.257,0.0,0.104,0.621,107.015,4,2024-10-31,09:16:37
AU,Australia,OTROS,30,91,1UHS8Rf6h5Ar3CDWRd3wjF,Bed Chem,https://open.spotify.com/track/1UHS8Rf6h5Ar3CDWRd3wjF,171869,False,74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,14260468,95,pop,3iPSVi54hsacKKl1xIR2eH,Short n' Sweet,album,2024-08-23,12,0.739,0.727,11,-5.968,0,0.0426,0.0678,0.0,0.104,0.676,94.99,4,2024-10-31,09:16:38
AU,Australia,OTROS,31,89,17phhZDn6oGtzMe56NuWvj,Lose Control,https://open.spotify.com/track/17phhZDn6oGtzMe56NuWvj,210688,False,33qOK5uJ8AR2xuQQAhHump,Teddy Swims,3267350,86,,7nacKlk586eLRBSIsrk9DB,I've Tried Everything But Therapy (Part 1),album,2023-09-15,10,0.561,0.604,9,-4.409,1,0.0337,0.199,1.9e-05,0.104,0.242,159.92,3,2024-10-31,09:16:39
AU,Australia,OTROS,32,78,76JKIsdKrAfWUMjaA0u7v5,Too Sweet,https://open.spotify.com/track/19XpFsce28aByvCC4g89tJ,251424,False,2FXC3k01G6Gw61bmprjgqS,Hozier,7987986,86,"irish singer-songwriter,modern rock,pop,pov: indie",48qd9sU3xqYJbKaxHCciJL,Unreal Unearth: Unaired,album,2024-08-19,23,0.741,0.62,10,-5.505,1,0.0412,0.0295,0.000809,0.0398,0.934,117.038,4,2024-10-31,09:16:39
AU,Australia,OTROS,33,89,3Vr3zh0r7ALn8VLqCiRR10,Stargazing,https://open.spotify.com/track/3Vr3zh0r7ALn8VLqCiRR10,172533,False,3bO19AOone0ubCsfDXDtYt,Myles Smith,770748,79,singer-songwriter pop,3VNxRarx9HUI5w7DHv0TBj,Stargazing,single,2024-05-10,1,0.635,0.601,1,-6.129,0,0.0295,0.246,0.0,0.11,0.332,123.994,4,2024-10-31,09:16:40
AU,Australia,OTROS,34,88,1XBYiRV30ykHw5f4wm6qEn,NIGHTS LIKE THIS,https://open.spotify.com/track/1XBYiRV30ykHw5f4wm6qEn,86983,False,2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,5786707,85,australian hip hop,63IolVUykZCHMlu2zu9jHS,THE FIRST TIME,album,2023-11-10,20,0.482,0.757,6,-4.586,1,0.0355,0.0137,0.0016,0.143,0.12,142.579,4,2024-10-31,09:16:41
AU,Australia,OTROS,35,76,0pvZCv4JOS5WBu7JITYef6,I Hope You Find Your Way Home,https://open.spotify.com/track/0pvZCv4JOS5WBu7JITYef6,269704,True,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",17261006,92,"hip hop,rap",0U28P0QVB1QRxpqp5IHOlH,CHROMAKOPIA,album,2024-10-28,14,0.621,0.596,4,-4.35,1,0.0607,0.294,5.53e-05,0.134,0.207,112.188,4,2024-10-31,09:16:42
AU,Australia,OTROS,36,87,51eSHglvG1RJXtL3qI5trr,Slow It Down,https://open.spotify.com/track/51eSHglvG1RJXtL3qI5trr,161831,False,22wbnEMDvgVIAGdFeek6ET,Benson Boone,3815769,86,singer-songwriter pop,168CdR21lfn0TTyw1Pkdcm,Fireworks & Rollerblades,album,2024-04-05,15,0.432,0.583,8,-4.682,1,0.0687,0.174,0.0,0.0933,0.544,181.489,4,2024-10-31,09:16:43
AU,Australia,OTROS,37,89,42VsgItocQwOQC3XWZ8JNA,FE!N (feat. Playboi Carti),https://open.spotify.com/track/42VsgItocQwOQC3XWZ8JNA,191700,True,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,34041225,94,"rap,slap house",18NOKLkZETa4sWwLMIm0UZ,UTOPIA,album,2023-07-28,19,0.569,0.882,3,-2.777,0,0.06,0.0316,0.0,0.142,0.201,148.038,4,2024-10-31,09:16:43
AU,Australia,OTROS,38,87,0mflMxspEfB0VbI1kyLiAv,Stick Season,https://open.spotify.com/track/0mflMxspEfB0VbI1kyLiAv,182346,False,2RQXRUsr4IW1f3mKyKsy4B,Noah Kahan,3504393,87,"pov: indie,singer-songwriter pop",50ZenUP4O2Q5eCy2NRNvuz,Stick Season,album,2022-10-14,14,0.664,0.5,9,-6.935,1,0.0651,0.799,0.0,0.0966,0.801,117.896,4,2024-10-31,09:16:44
AU,Australia,OTROS,39,70,3R1Xa7LkesYpNI3v6fslKi,Riptide,https://open.spotify.com/track/2uXlHCUbq9OMUwx3hrk06o,204280,False,10exVja0key0uqUkk6LJRT,Vance Joy,3186979,78,"folk-pop,modern rock",2biVG6BYnVVSwLYd1OjbPT,Dream Your Life Away (Deluxe Edition),album,2014-08-05,20,0.502,0.719,1,-6.649,1,0.0349,0.46,0.0,0.114,0.438,101.609,4,2024-10-31,09:16:45
AU,Australia,OTROS,40,84,7hR22TOX3RorxJPcsz5Wbo,Love Somebody,https://open.spotify.com/track/7hR22TOX3RorxJPcsz5Wbo,204828,False,4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,10987568,91,contemporary country,0TxewlKVKdpP18dGg279ep,Love Somebody,single,2024-10-18,1,0.619,0.843,5,-5.348,0,0.0284,0.00948,0.000118,0.164,0.746,122.064,4,2024-10-31,09:16:46
AU,Australia,OTROS,41,85,3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,https://open.spotify.com/track/3WMj8moIAXJhHsyLaqIIHI,228013,False,40ZNYROS4zLfyyBSs2PGe2,Zach Bryan,5397269,91,classic oklahoma country,1CmTOKCeyz1aHH04OwvTPv,Something in the Orange,single,2022-04-22,4,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,3,2024-10-31,09:16:47
AU,Australia,OTROS,42,92,3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,https://open.spotify.com/track/3QaPy1KgI7nu9FJEQUgn6h,261466,False,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,101433183,96,"art pop,pop",7aJuG4TFXa2hmE4z1yxc3n,HIT ME HARD AND SOFT,album,2024-05-17,10,0.467,0.247,6,-12.002,0,0.0431,0.612,0.000271,0.17,0.126,148.101,4,2024-10-31,09:16:47
AU,Australia,OTROS,43,86,4KULAymBBJcPRpk1yO4dOG,I Remember Everything (feat. Kacey Musgraves),https://open.spotify.com/track/4KULAymBBJcPRpk1yO4dOG,227195,False,40ZNYROS4zLfyyBSs2PGe2,Zach Bryan,5397269,91,classic oklahoma country,6PbnGueEO6LGodPfvNldYf,Zach Bryan,album,2023-08-25,16,0.429,0.453,0,-7.746,1,0.0459,0.554,2e-06,0.102,0.155,77.639,4,2024-10-31,09:16:48
AU,Australia,OTROS,44,85,3Pbp7cUCx4d3OAkZSCoNvn,Scared To Start,https://open.spotify.com/track/3Pbp7cUCx4d3OAkZSCoNvn,159636,False,4j96cMcT8GRi11qbvo1cLQ,Michael Marcagi,197058,73,,3NpeIWhWsxU7d3XL5KEh39,Scared To Start,single,2024-01-12,1,0.527,0.551,7,-11.258,1,0.0345,0.384,2.75e-06,0.403,0.443,148.035,4,2024-10-31,09:16:49
AU,Australia,OTROS,45,89,7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),https://open.spotify.com/track/7KA4W4McWYRpgf0fWsJZWB,180386,True,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",17261006,92,"hip hop,rap",2nkto6YNI4rUYTLqEwWJ3o,Flower Boy,album,2017-07-21,14,0.558,0.559,6,-9.222,1,0.0959,0.371,7.49e-06,0.109,0.62,78.558,4,2024-10-31,09:16:50
AU,Australia,OTROS,46,79,0IsIY8pfu1yaGkPUD7pkDx,Guess featuring billie eilish,https://open.spotify.com/track/0IsIY8pfu1yaGkPUD7pkDx,143330,False,25uiPmTg16RbhZWAqwLBy5,Charli xcx,4348820,89,"art pop,candy pop,metropopolis,pop,uk pop",36P07bti6xD99o7S1acmin,Brat and it’s completely different but also still brat,album,2024-10-11,34,0.78,0.713,0,-4.493,1,0.0888,0.0167,0.206,0.144,0.615,130.034,4,2024-10-31,09:16:51
AU,Australia,OTROS,47,89,5AJ9hqTS2wcFQCELCFRO7A,MILLION DOLLAR BABY,https://open.spotify.com/track/5AJ9hqTS2wcFQCELCFRO7A,155151,False,1WaFQSHVGZQJTbf0BdxdNo,Tommy Richman,744123,79,chill abstract hip hop,2Z1gnUf3nbn6DtwZSUIH54,MILLION DOLLAR BABY,single,2024-04-26,2,0.852,0.697,1,-5.52,0,0.0439,0.0973,0.00037,0.0678,0.919,138.029,4,2024-10-31,09:16:51
AU,Australia,OTROS,48,89,4xdBrk0nFZaP54vvZj0yx7,HOT TO GO!,https://open.spotify.com/track/4xdBrk0nFZaP54vvZj0yx7,184841,False,7GlBOeep6PqTfFi59PTUUN,Chappell Roan,3686982,89,indie pop,0EiI8ylL0FmWWpgHVTsZjZ,The Rise and Fall of a Midwest Princess,album,2023-09-22,14,0.742,0.757,6,-4.981,1,0.0421,0.0187,0.0,0.305,0.957,139.982,4,2024-10-31,09:16:52
AU,Australia,OTROS,49,90,5O2P9iiztwhomNh8xkR9lJ,Night Changes,https://open.spotify.com/track/5O2P9iiztwhomNh8xkR9lJ,226600,False,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,37254233,91,"boy band,pop,post-teen pop,talent show",4gCNyS7pidfK3rKWhB3JOY,FOUR (Deluxe),album,2014-11-17,16,0.672,0.52,8,-7.747,1,0.0353,0.859,0.0,0.115,0.37,120.001,4,2024-10-31,09:16:53
AU,Australia,OTROS,50,67,1SLxVWqXo9zNrrDKRa3m1G,Viva La Vida,https://open.spotify.com/track/1mea3bSkSGXuIRvnydlB5b,242373,False,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,54350779,92,"permanent wave,pop",1CEODgTmTwLyabvwd7HBty,Viva La Vida or Death and All His Friends,album,2008-05-26,10,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,4,2024-10-31,09:16:54
NZ,Nueva Zelanda,OTROS,1,83,1QoyuMHNBe7lg3YW4Qtll4,St. Chroma (feat. Daniel Caesar),https://open.spotify.com/track/1QoyuMHNBe7lg3YW4Qtll4,197019,True,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",17261006,92,"hip hop,rap",0U28P0QVB1QRxpqp5IHOlH,CHROMAKOPIA,album,2024-10-28,14,0.576,0.884,0,-5.058,1,0.555,0.357,0.0,0.368,0.373,150.45,4,2024-10-31,09:16:55
